ensembl_transcript_id	ensembl_gene_id	external_gene_name	chromosome_name	CHR	SYMBOL	ENSEMBL	logFC	AveExpr	t	P.Value	adj.P.Val
ENSMUST00000178114	ENSMUSG00000024781	Lipa	19	19	Lipa	ENSMUSG00000024781	-0.190754750715414	6.81547769536975	-0.810274974590503	0.24112280907617	0.999979733697243
ENSMUST00000221170	ENSMUSG00000048368	Omd	13	13	Omd	ENSMUSG00000048368	-0.37286684067184	5.51804453186014	-0.99726352719739	0.241135033236134	0.999979733697243
ENSMUST00000120581	ENSMUSG00000081333	Gm12307	11	11	Gm12307	ENSMUSG00000081333	-1.62794045015386	-3.70413818158272	-1.2095082480702	0.241175639803375	0.999979733697243
ENSMUST00000173255	ENSMUSG00000092284	Gm8801	17	17	Gm8801	ENSMUSG00000092284	1.01355317598782	-1.787518604479	1.16667466277302	0.24124741319767	0.999979733697243
ENSMUST00000010020	ENSMUSG00000009876	Cox4i2	2	2	Cox4i2	ENSMUSG00000009876	1.10726462028583	0.370258614349435	1.17586910946336	0.24131037435329	0.999979733697243
ENSMUST00000006544	ENSMUSG00000006378	Gcat	15	15	Gcat	ENSMUSG00000006378	0.454591714835178	1.43999240574296	1.04099515812999	0.241447389988035	0.999979733697243
ENSMUST00000061706	ENSMUSG00000048581	E130311K13Rik	3	3	E130311K13Rik	ENSMUSG00000048581	0.31579432093729	2.44111820216921	0.954432198183581	0.241461463045977	0.999979733697243
ENSMUST00000172563	ENSMUSG00000092601	Or11a6-ps1	17	17	Or11a6-ps1	ENSMUSG00000092601	1.92729345355888	-3.6397424896234	1.21987748947937	0.241491797863447	0.999979733697243
ENSMUST00000138454	ENSMUSG00000065952	Rps23rg1	8	8	Rps23rg1	ENSMUSG00000065952	0.648977713923626	1.39336963064814	1.10630821059371	0.241520801612247	0.999979733697243
ENSMUST00000181646	ENSMUSG00000044268	Gm4895	10	10	Gm4895	ENSMUSG00000044268	1.66908061149754	-3.55735257606827	1.21004572993828	0.241608343101112	0.999979733697243
ENSMUST00000226873	ENSMUSG00000053205	Styx	14	14	Styx	ENSMUSG00000053205	0.216785371189007	5.41597802438017	0.846138300851085	0.241622873076935	0.999979733697243
ENSMUST00000028332	ENSMUSG00000026958	Dpp7	2	2	Dpp7	ENSMUSG00000026958	0.242391564169707	4.05953997306475	0.879000102269259	0.241760525686814	0.999979733697243
ENSMUST00000031276	ENSMUSG00000089809	Rasgef1b	5	5	Rasgef1b	ENSMUSG00000089809	0.173305686901312	7.82952331173525	0.782937631180407	0.241797772604154	0.999979733697243
ENSMUST00000226551	ENSMUSG00000021918	Nek4	14	14	Nek4	ENSMUSG00000021918	0.234785814085882	4.43079354129896	0.869360941001883	0.241830043573115	0.999979733697243
ENSMUST00000238833	ENSMUSG00000085933	Tmem61	4	4	Tmem61	ENSMUSG00000085933	1.0784722852093	-1.64228463529801	1.17146641976922	0.241912976661026	0.999979733697243
ENSMUST00000106919	ENSMUSG00000035201	Pramel17	4	4	Pramel17	ENSMUSG00000035201	1.96672575696263	-4.30048861196836	1.21989054140678	0.241915709709111	0.999979733697243
ENSMUST00000146063	ENSMUSG00000035476	Tab3	X	X	Tab3	ENSMUSG00000035476	-0.200587588304001	5.32617581234442	-0.82229059683115	0.241965626590528	0.999979733697243
ENSMUST00000032747	ENSMUSG00000030532	Hddc3	7	7	Hddc3	ENSMUSG00000030532	0.349445012629894	3.54134632337659	0.979219563883027	0.241968488090515	0.999979733697243
ENSMUST00000059699	ENSMUSG00000045912	C2cd4c	10	10	C2cd4c	ENSMUSG00000045912	0.685768746477706	-0.244987820662532	1.11367314263073	0.2419844354305	0.999979733697243
ENSMUST00000032341	ENSMUSG00000030217	Art4	6	6	Art4	ENSMUSG00000030217	-0.587438354859597	1.51736968188489	-1.08841717857726	0.24201856128296	0.999979733697243
ENSMUST00000200491	ENSMUSG00000106531	Gm43233	3	3	Gm43233	ENSMUSG00000106531	2.75799837897713	-6.12878184996696	1.23692004258041	0.24209360065215	0.999979733697243
ENSMUST00000031486	ENSMUSG00000029513	Prkab1	5	5	Prkab1	ENSMUSG00000029513	-0.244464167767193	5.65386556768893	-0.880397235134785	0.242188576409541	0.999979733697243
ENSMUST00000119299	ENSMUSG00000034160	Ogt	X	X	Ogt	ENSMUSG00000034160	0.18765257766146	7.56176293516635	0.802660138816598	0.242195877752455	0.999979733697243
ENSMUST00000118075	ENSMUSG00000061143	Maml3	3	3	Maml3	ENSMUSG00000061143	0.181366222546446	5.40683016206785	0.792905143119348	0.242367748157512	0.999979733697243
ENSMUST00000207025	ENSMUSG00000108316	Gm44589	7	7	Gm44589	ENSMUSG00000108316	-2.1330421346755	-6.04329760522003	-1.22311381907102	0.242437117542208	0.999979733697243
ENSMUST00000080759	ENSMUSG00000063660	Or1o3	17	17	Or1o3	ENSMUSG00000063660	-1.16483114519594	-2.34769191224325	-1.17761984772781	0.242485470824792	0.999979733697243
ENSMUST00000020552	ENSMUSG00000020308	Tpgs1	10	10	Tpgs1	ENSMUSG00000020308	-0.261311849635311	3.12206847881412	-0.899044114747042	0.242520238481032	0.999979733697243
ENSMUST00000072954	ENSMUSG00000062190	Lancl2	6	6	Lancl2	ENSMUSG00000062190	-0.20773251882589	4.44512027675334	-0.830696478680991	0.242649825260986	0.999979733697243
ENSMUST00000118304	ENSMUSG00000083838	Gm11957	11	11	Gm11957	ENSMUSG00000083838	1.02452026148476	-1.27075173994501	1.16389770895388	0.242668119837637	0.999979733697243
ENSMUST00000091703	ENSMUSG00000069267	H3c2	13	13	H3c2	ENSMUSG00000069267	-0.207753713613599	7.56499671980818	-0.83062113320871	0.242688708102726	0.999979733697243
ENSMUST00000228972	ENSMUSG00000039601	Rcan2	17	17	Rcan2	ENSMUSG00000039601	0.291791291002467	3.35455457006422	0.929816251083729	0.242709902292993	0.999979733697243
ENSMUST00000034883	ENSMUSG00000032333	Stoml1	9	9	Stoml1	ENSMUSG00000032333	-0.228923476499459	3.94251913310389	-0.859466325962565	0.24272426511429	0.999979733697243
ENSMUST00000215373	ENSMUSG00000067971	Or5o1	X	X	Or5o1	ENSMUSG00000067971	0.571878714720529	0.861139562564751	1.08163106238786	0.24280978673238	0.999979733697243
ENSMUST00000046518	ENSMUSG00000057963	Itpk1	12	12	Itpk1	ENSMUSG00000057963	-0.192120757295305	4.79602772391665	-0.80748289846473	0.242826956873197	0.999979733697243
ENSMUST00000033056	ENSMUSG00000030793	Pycard	7	7	Pycard	ENSMUSG00000030793	0.231097014882125	5.49744574789608	0.861794087845521	0.242912059862164	0.999979733697243
ENSMUST00000137333	ENSMUSG00000027596	a	2	2	a	ENSMUSG00000027596	-0.92734626344513	-1.66812910226089	-1.15188503409824	0.24291812280582	0.999979733697243
ENSMUST00000107774	ENSMUSG00000038201	Kcna7	7	7	Kcna7	ENSMUSG00000038201	0.345904189915392	2.26829766563498	0.974169328848837	0.242942189355287	0.999979733697243
ENSMUST00000205915	ENSMUSG00000030546	Plin1	7	7	Plin1	ENSMUSG00000030546	-0.558916335657934	-0.0913890810849708	-1.07675589182266	0.243111946502966	0.999979733697243
ENSMUST00000207747	ENSMUSG00000036835	Psenen	7	7	Psenen	ENSMUSG00000036835	-0.181761928649579	5.46079929927074	-0.791255866379935	0.243140536336299	0.999979733697243
ENSMUST00000030443	ENSMUSG00000028681	Ptch2	4	4	Ptch2	ENSMUSG00000028681	0.315411934165453	3.01195317855997	0.949619419034087	0.243214853918633	0.999979733697243
ENSMUST00000213643	ENSMUSG00000032246	Calml4	9	9	Calml4	ENSMUSG00000032246	0.43768484303959	1.62390301014084	1.02779559951409	0.243429281366845	0.999979733697243
ENSMUST00000003123	ENSMUSG00000003039	Fam32a	8	8	Fam32a	ENSMUSG00000003039	-0.19554889463139	6.00317960607551	-0.81085265421745	0.243435029698358	0.999979733697243
ENSMUST00000021968	ENSMUSG00000021506	Pitx1	13	13	Pitx1	ENSMUSG00000021506	0.481933342977798	2.76045745953762	1.04775528364688	0.243445571732599	0.999979733697243
ENSMUST00000159569	ENSMUSG00000063108	Zfp26	9	9	Zfp26	ENSMUSG00000063108	-0.182427158349393	5.63584774377607	-0.791332877794331	0.243455673871456	0.999979733697243
ENSMUST00000225690	ENSMUSG00000114635	Gm49392	13	13	Gm49392	ENSMUSG00000114635	-0.835349772771058	-1.03552094501885	-1.13724148560226	0.243538082299822	0.999979733697243
ENSMUST00000031734	ENSMUSG00000093445	Lrch4	5	5	Lrch4	ENSMUSG00000093445	-0.17894053525868	6.52684714701719	-0.785918257722822	0.243549981469632	0.999979733697243
ENSMUST00000061280	ENSMUSG00000051285	Pcmtd1	1	1	Pcmtd1	ENSMUSG00000051285	-0.189419454755014	6.2221496018471	-0.800980400547983	0.243716650016737	0.999979733697243
ENSMUST00000031286	ENSMUSG00000029343	Crybb1	5	5	Crybb1	ENSMUSG00000029343	-1.14438333138859	-1.58068175200552	-1.17238696523486	0.243737034824405	0.999979733697243
ENSMUST00000215720	ENSMUSG00000111241	Gm19121	9	9	Gm19121	ENSMUSG00000111241	0.717334820857696	-0.326708277742767	1.1155455746879	0.243790146801044	0.999979733697243
ENSMUST00000115522	ENSMUSG00000115219	Eef1akmt4	16	16	Eef1akmt4	ENSMUSG00000115219	0.429500546605605	1.94018266001478	1.02276096811708	0.243797141986163	0.999979733697243
ENSMUST00000031097	ENSMUSG00000029196	Tada2b	5	5	Tada2b	ENSMUSG00000029196	-0.212259517777235	4.45195836387975	-0.833985117901158	0.243807003659377	0.999979733697243
ENSMUST00000094964	ENSMUSG00000096141	Dnah7a	1	1	Dnah7a	ENSMUSG00000096141	-0.846176915062048	-0.333205775002228	-1.13786471659283	0.243917143228339	0.999979733697243
ENSMUST00000040314	ENSMUSG00000037197	Rbm17	2	2	Rbm17	ENSMUSG00000037197	-0.1997904112248	5.08981045941358	-0.815720483571813	0.24393241047768	0.999979733697243
ENSMUST00000173114	ENSMUSG00000024387	Csnk2b	17	17	Csnk2b	ENSMUSG00000024387	-0.191388292493844	6.17888766365084	-0.803125105126791	0.243996822493008	0.999979733697243
ENSMUST00000075558	ENSMUSG00000100210	H3c7	13	13	H3c7	ENSMUSG00000100210	-0.228439613467677	7.47711390053368	-0.855184744104231	0.244111850569264	0.999979733697243
ENSMUST00000200478	ENSMUSG00000029541	Cyp2w1	5	5	Cyp2w1	ENSMUSG00000029541	-1.60609689186463	-3.50598066524088	-1.19979522470827	0.244235622407037	0.999979733697243
ENSMUST00000032735	ENSMUSG00000030521	Mphosph10	7	7	Mphosph10	ENSMUSG00000030521	-0.208624829811677	4.83379981606145	-0.827594549603954	0.244268976260456	0.999979733697243
ENSMUST00000237385	ENSMUSG00000117744	Vmn1r59	7	7	Vmn1r59	ENSMUSG00000117744	0.761528586197365	-0.48482403652418	1.12269884983529	0.244312602851371	0.999979733697243
ENSMUST00000121445	ENSMUSG00000083075	Gm11980	11	11	Gm11980	ENSMUSG00000083075	1.91222460209872	-4.14968246261072	1.21106289718543	0.244388517825719	0.999979733697243
ENSMUST00000030531	ENSMUSG00000028751	Pla2g2e	4	4	Pla2g2e	ENSMUSG00000028751	1.55670241735972	-2.92907546575834	1.19705671515098	0.244390141656744	0.999979733697243
ENSMUST00000208791	ENSMUSG00000049583	Grm5	7	7	Grm5	ENSMUSG00000049583	0.659559007568058	1.87385760972308	1.10116929631223	0.24439545273509	0.999979733697243
ENSMUST00000047812	ENSMUSG00000035000	Dpp4	2	2	Dpp4	ENSMUSG00000035000	-0.204578841543554	5.36994114050751	-0.821400909909792	0.244408387330954	0.999979733697243
ENSMUST00000176481	ENSMUSG00000090581	Vmn2r6	3	3	Vmn2r6	ENSMUSG00000090581	0.346127427998763	3.70929181464824	0.970353272633081	0.244501965536191	0.999979733697243
ENSMUST00000090759	ENSMUSG00000028093	Acp6	3	3	Acp6	ENSMUSG00000028093	0.206557808880015	4.20518338833171	0.823907265268649	0.244538115214923	0.999979733697243
ENSMUST00000020234	ENSMUSG00000020044	Timp3	10	10	Timp3	ENSMUSG00000020044	-0.19463815153418	8.44298708836984	-0.806435955631416	0.244544466221059	0.999979733697243
ENSMUST00000108500	ENSMUSG00000045667	Smtnl2	11	11	Smtnl2	ENSMUSG00000045667	-0.433349175742622	1.48921517752272	-1.02228124511817	0.244734973141802	0.999979733697243
ENSMUST00000023061	ENSMUSG00000022426	Josd1	15	15	Josd1	ENSMUSG00000022426	-0.187262401210381	5.52579719304251	-0.79477530937856	0.244779503067238	0.999979733697243
ENSMUST00000032179	ENSMUSG00000030091	Nup210	6	6	Nup210	ENSMUSG00000030091	-0.22179587711164	7.90696285307897	-0.844515236219226	0.244801865849409	0.999979733697243
ENSMUST00000043767	ENSMUSG00000038398	Upf3a	8	8	Upf3a	ENSMUSG00000038398	0.214830990735961	4.08207550963544	0.834775013478756	0.244861972157622	0.999979733697243
ENSMUST00000077856	ENSMUSG00000063316	Rpl27	11	11	Rpl27	ENSMUSG00000063316	-0.194341947364389	5.91895179813433	-0.805114933346362	0.244863595216758	0.999979733697243
ENSMUST00000132859	ENSMUSG00000022701	Ccdc191	16	16	Ccdc191	ENSMUSG00000022701	0.363141408202838	2.04209773403987	0.981274168807918	0.244877654340058	0.999979733697243
ENSMUST00000044565	ENSMUSG00000040690	Col16a1	4	4	Col16a1	ENSMUSG00000040690	0.283076041295934	6.43023330975148	0.915717585621455	0.244926116241914	0.999979733697243
ENSMUST00000073790	ENSMUSG00000061833	Gm6311	13	13	Gm6311	ENSMUSG00000061833	-1.31537907073535	-3.49661558962333	-1.18189297940356	0.244950934825848	0.999979733697243
ENSMUST00000183619	ENSMUSG00000099310	Gm19427	9	9	Gm19427	ENSMUSG00000099310	0.860288866259397	-1.20619570160556	1.13708921328845	0.244972942655378	0.999979733697243
ENSMUST00000192847	ENSMUSG00000033793	Atp6v1h	1	1	Atp6v1h	ENSMUSG00000033793	0.202721950391696	6.2121414145175	0.816999443060623	0.245037283382117	0.999979733697243
ENSMUST00000195715	ENSMUSG00000027739	Rab33b	3	3	Rab33b	ENSMUSG00000027739	-0.192175972715864	4.76561046989982	-0.801385651694188	0.245044590494084	0.999979733697243
ENSMUST00000130173	ENSMUSG00000038416	Cdc16	8	8	Cdc16	ENSMUSG00000038416	-0.18375591871889	5.17977363722158	-0.78869120610745	0.245075306436831	0.999979733697243
ENSMUST00000162885	ENSMUSG00000089773	Skint1	4	4	Skint1	ENSMUSG00000089773	1.53292744006486	-3.11849757271648	1.1938603454845	0.245111592637495	0.999979733697243
ENSMUST00000069994	ENSMUSG00000056091	St3gal5	6	6	St3gal5	ENSMUSG00000056091	-0.194921646798004	6.0950987980666	-0.805207732462522	0.245142982652274	0.999979733697243
ENSMUST00000170792	ENSMUSG00000046709	Mapk10	5	5	Mapk10	ENSMUSG00000046709	0.655111880523719	-0.509628291141336	1.09776699811797	0.245273758287057	0.999979733697243
ENSMUST00000249663	ENSMUSG00000121605	Ahsp	7	7	Ahsp	ENSMUSG00000121605	-0.669947498235629	4.90023907026933	-1.10111285346155	0.245331694415622	0.999979733697243
ENSMUST00000227140	ENSMUSG00000115578	Gm46506	15	15	Gm46506	ENSMUSG00000115578	2.1505484608383	-4.47565075823171	1.21512333574115	0.245370706808199	0.999979733697243
ENSMUST00000125656	ENSMUSG00000090141	Gm614	X	X	Gm614	ENSMUSG00000090141	0.508241185138217	0.973714766844496	1.05316405185542	0.245378249481878	0.999979733697243
ENSMUST00000233980	ENSMUSG00000091151	Vmn1r224	17	17	Vmn1r224	ENSMUSG00000091151	0.790972873277458	-0.463933590778502	1.12496547590932	0.245403450974321	0.999979733697243
ENSMUST00000155901	ENSMUSG00000034724	Cnot6l	5	5	Cnot6l	ENSMUSG00000034724	-0.174994668017733	7.30589831002339	-0.774342841945468	0.245539983869203	0.999979733697243
ENSMUST00000023210	ENSMUSG00000022551	Cyc1	15	15	Cyc1	ENSMUSG00000022551	0.194910679117208	5.58490226665517	0.803678039650507	0.245693821170795	0.999979733697243
ENSMUST00000075775	ENSMUSG00000067919	Rex2	4	4	Rex2	ENSMUSG00000067919	1.26302403958417	-2.40060112913574	1.17620684263658	0.245701130439039	0.999979733697243
ENSMUST00000135395	ENSMUSG00000032249	Anp32a	9	9	Anp32a	ENSMUSG00000032249	-0.200751580293687	7.06694227440166	-0.812280851836886	0.245713534669739	0.999979733697243
ENSMUST00000032288	ENSMUSG00000079853	Klra1	6	6	Klra1	ENSMUSG00000079853	-0.857086765648152	-0.258435953119124	-1.13452113517032	0.245745699577815	0.999979733697243
ENSMUST00000022239	ENSMUSG00000021725	Parp8	13	13	Parp8	ENSMUSG00000021725	0.174529431968494	6.61718331720454	0.773028652990084	0.245757055144657	0.999979733697243
ENSMUST00000233843	ENSMUSG00000117321	Gm49927	17	17	Gm49927	ENSMUSG00000117321	1.00840049338249	-1.58381572709906	1.15350500933095	0.245805401849945	0.999979733697243
ENSMUST00000104959	ENSMUSG00000078154	Cdk2ap1rt	11	11	Cdk2ap1rt	ENSMUSG00000078154	-0.735935209345764	-1.21547126364564	-1.11362247268007	0.245890198908692	0.999979733697243
ENSMUST00000115262	ENSMUSG00000075705	Msrb1	17	17	Msrb1	ENSMUSG00000075705	-0.203496105209597	7.08492842977119	-0.815727097747047	0.245927333676744	0.999979733697243
ENSMUST00000120312	ENSMUSG00000083924	Gm12304	11	11	Gm12304	ENSMUSG00000083924	2.53881389384856	-5.06118058938678	1.22201401788115	0.245929711463112	0.999979733697243
ENSMUST00000090413	ENSMUSG00000070697	Utp3	5	5	Utp3	ENSMUSG00000070697	-0.232289342708983	4.44575621557735	-0.855313707773245	0.245986387799824	0.999979733697243
ENSMUST00000053733	ENSMUSG00000029245	Epha5	5	5	Epha5	ENSMUSG00000029245	0.503638798190527	2.94715845804705	1.0496890396789	0.246041501962917	0.999979733697243
ENSMUST00000037099	ENSMUSG00000037242	Clic4	4	4	Clic4	ENSMUSG00000037242	0.177109215995392	8.41583770002285	0.775991233925092	0.246048404733923	0.999979733697243
ENSMUST00000021674	ENSMUSG00000021250	Fos	12	12	Fos	ENSMUSG00000021250	-0.193846515659772	10.5735827706755	-0.800803788572803	0.246161747390504	0.999979733697243
ENSMUST00000023818	ENSMUSG00000023055	Calcoco1	15	15	Calcoco1	ENSMUSG00000023055	-0.185455251433408	5.68979567154131	-0.787977574873705	0.246233928490203	0.999979733697243
ENSMUST00000114308	ENSMUSG00000026959	Grin1	2	2	Grin1	ENSMUSG00000026959	0.687781588123943	0.185345661273421	1.10252230296265	0.246314535413289	0.999979733697243
ENSMUST00000047935	ENSMUSG00000039485	Tspyl4	10	10	Tspyl4	ENSMUSG00000039485	-0.269708146729084	3.18740640064529	-0.898413007923048	0.24633443106982	0.999979733697243
ENSMUST00000108292	ENSMUSG00000060791	Gmfg	7	7	Gmfg	ENSMUSG00000060791	-0.209719894455917	6.22008800816647	-0.823305146411196	0.246460142625552	0.999979733697243
ENSMUST00000179539	ENSMUSG00000079710	Dynlt2a2	17	17	Dynlt2a2	ENSMUSG00000079710	0.343137381527914	2.31363660556892	0.963181405592018	0.246471612951767	0.999979733697243
ENSMUST00000214790	ENSMUSG00000005131	4930550C14Rik	9	9	4930550C14Rik	ENSMUSG00000005131	0.729473911992998	-0.485172675849244	1.11057638539834	0.246555737250901	0.999979733697243
ENSMUST00000088653	ENSMUSG00000067872	Ccdc87	19	19	Ccdc87	ENSMUSG00000067872	2.23123626632308	-4.26965181017215	1.21345054337872	0.246654760047034	0.999979733697243
ENSMUST00000223203	ENSMUSG00000113308	Gm48445	13	13	Gm48445	ENSMUSG00000113308	-2.05742843590411	-4.75872313384343	-1.20879775403108	0.246712058836122	0.999979733697243
ENSMUST00000117865	ENSMUSG00000082226	Gm715	X	X	Gm715	ENSMUSG00000082226	-0.852775466174837	-2.11827677611521	-1.13093777802519	0.246834920384379	0.999979733697243
ENSMUST00000233196	ENSMUSG00000117049	Gm6540	17	17	Gm6540	ENSMUSG00000117049	-1.60974269244284	-4.1298300966286	-1.19250360630342	0.246874850764204	0.999979733697243
ENSMUST00000198392	ENSMUSG00000104946	Gm19104	3	3	Gm19104	ENSMUSG00000104946	1.03429241874301	-1.38875833376154	1.15274968921056	0.247084041652254	0.999979733697243
ENSMUST00000009411	ENSMUSG00000052763	Zfp212	6	6	Zfp212	ENSMUSG00000052763	-0.234918845251072	4.27838665288491	-0.855813129341777	0.247102703907771	0.999979733697243
ENSMUST00000075639	ENSMUSG00000063458	Lrmda	14	14	Lrmda	ENSMUSG00000063458	0.342521322527174	2.95341639995312	0.960722435792342	0.24726817863431	0.999979733697243
ENSMUST00000203010	ENSMUSG00000030223	Ptpro	6	6	Ptpro	ENSMUSG00000030223	0.204240736017351	5.16981371874837	0.813079467981659	0.247321368162076	0.999979733697243
ENSMUST00000095079	ENSMUSG00000070979	Actl7a	4	4	Actl7a	ENSMUSG00000070979	1.84654654244876	-2.54101656193926	1.20016224513359	0.247453297737033	0.999979733697243
ENSMUST00000109737	ENSMUSG00000041126	H2az2	11	11	H2az2	ENSMUSG00000041126	-0.203463326558153	4.96650580181001	-0.811497105762569	0.247487100963386	0.999979733697243
ENSMUST00000102641	ENSMUSG00000032726	Bmp8a	4	4	Bmp8a	ENSMUSG00000032726	-0.549601094282745	2.27839968036614	-1.06207868569542	0.247563029642099	0.999979733697243
ENSMUST00000107394	ENSMUSG00000030543	Mesp2	7	7	Mesp2	ENSMUSG00000030543	0.432918634197159	1.69479605631931	1.01470773443223	0.247612163626356	0.999979733697243
ENSMUST00000111427	ENSMUSG00000026565	Pou2f1	1	1	Pou2f1	ENSMUSG00000026565	-0.175642423625596	6.25008160013121	-0.769063838056763	0.247697141916099	0.999979733697243
ENSMUST00000181451	ENSMUSG00000097426	Gm8941	1	1	Gm8941	ENSMUSG00000097426	0.962931467234069	-1.28017706241745	1.14299644488887	0.247766997437823	0.999979733697243
ENSMUST00000127270	ENSMUSG00000058546	Rpl23a	11	11	Rpl23a	ENSMUSG00000058546	-0.193534882628116	8.39202525137587	-0.79589073329621	0.247787483093297	0.999979733697243
ENSMUST00000113822	ENSMUSG00000045045	Lrfn4	19	19	Lrfn4	ENSMUSG00000045045	0.339836456285902	2.86957879752719	0.95716515131233	0.247891540784694	0.999979733697243
ENSMUST00000193825	ENSMUSG00000023259	Slc26a6	9	9	Slc26a6	ENSMUSG00000023259	0.314597596177832	2.99515534011641	0.936972391163735	0.247948194000578	0.999979733697243
ENSMUST00000108212	ENSMUSG00000059975	Zfp74	7	7	Zfp74	ENSMUSG00000059975	-0.283497680058646	3.37087326953575	-0.908313945148859	0.248026524851772	0.999979733697243
ENSMUST00000075812	ENSMUSG00000057406	Nsd2	5	5	Nsd2	ENSMUSG00000057406	0.175357131502645	7.47774194515515	0.767638930496262	0.248044918573071	0.999979733697243
ENSMUST00000144040	ENSMUSG00000101174	Hoxd4	2	2	Hoxd4	ENSMUSG00000101174	0.881518118251273	-0.726208737291148	1.13152100597721	0.24814997982461	0.999979733697243
ENSMUST00000033765	ENSMUSG00000031390	Avpr2	X	X	Avpr2	ENSMUSG00000031390	0.659620420638156	0.773108537697751	1.09115623701891	0.248182241072144	0.999979733697243
ENSMUST00000232647	ENSMUSG00000091530	Cldn20	17	17	Cldn20	ENSMUSG00000091530	1.27933878916658	-2.19826361458184	1.17037666233904	0.248215573151198	0.999979733697243
ENSMUST00000114823	ENSMUSG00000029922	Mkrn1	6	6	Mkrn1	ENSMUSG00000029922	-0.218192954167463	5.96345388115695	-0.83059010910129	0.248236083592282	0.999979733697243
ENSMUST00000026062	ENSMUSG00000025076	Casp7	19	19	Casp7	ENSMUSG00000025076	-0.187835051368182	5.08966467311543	-0.785965843024813	0.248254636557793	0.999979733697243
ENSMUST00000177588	ENSMUSG00000056394	Lig1	7	7	Lig1	ENSMUSG00000056394	-0.217631258171429	6.21742565607222	-0.829709819490108	0.248274367139104	0.999979733697243
ENSMUST00000023611	ENSMUSG00000022894	Adamts5	16	16	Adamts5	ENSMUSG00000022894	0.174555226967757	7.15090284756503	0.765736862929586	0.248290039781994	0.999979733697243
ENSMUST00000127261	ENSMUSG00000035539	Ccdc180	4	4	Ccdc180	ENSMUSG00000035539	0.697411991535478	-0.355808225116771	1.0993274201617	0.248309422794355	0.999979733697243
ENSMUST00000102766	ENSMUSG00000020364	Zfp354a	11	11	Zfp354a	ENSMUSG00000020364	0.351717190545297	2.80146262595383	0.964652014046986	0.248347431865579	0.999979733697243
ENSMUST00000108492	ENSMUSG00000004328	Hif3a	7	7	Hif3a	ENSMUSG00000004328	0.469550876283168	1.32406605545635	1.02980975328032	0.248366159811532	0.999979733697243
ENSMUST00000033178	ENSMUSG00000030887	Pdzd9	7	7	Pdzd9	ENSMUSG00000030887	0.849235461626803	-1.150582664263	1.12590627258932	0.248509277655063	0.999979733697243
ENSMUST00000197682	ENSMUSG00000114278	Gm49027	5	5	Gm49027	ENSMUSG00000114278	0.643505162217772	0.0820937413335211	1.08628192756492	0.248552971950522	0.999979733697243
ENSMUST00000024702	ENSMUSG00000023909	Paqr4	17	17	Paqr4	ENSMUSG00000023909	0.238510861580048	3.43620695026597	0.856587971626051	0.248580179912297	0.999979733697243
ENSMUST00000152320	ENSMUSG00000036469	Marchf1	8	8	Marchf1	ENSMUSG00000036469	-0.175957461996118	5.70609158397651	-0.766885113487351	0.24862256258966	0.999979733697243
ENSMUST00000021559	ENSMUSG00000021131	Erh	12	12	Erh	ENSMUSG00000021131	-0.208276945748901	5.09236325651274	-0.815222099173133	0.248731461648503	0.999979733697243
ENSMUST00000113312	ENSMUSG00000035378	Shq1	6	6	Shq1	ENSMUSG00000035378	0.251172637860368	3.6461038540039	0.871561936714196	0.248750286414886	0.999979733697243
ENSMUST00000118415	ENSMUSG00000081455	Hmgb1-ps3	11	11	Hmgb1-ps3	ENSMUSG00000081455	-0.368216000992521	1.49139981891158	-0.974449771755388	0.24891482687979	0.999979733697243
ENSMUST00000211484	ENSMUSG00000110407	Gm45454	7	7	Gm45454	ENSMUSG00000110407	2.15509911463265	-4.95378767140598	1.20471698531853	0.24906805190048	0.999979733697243
ENSMUST00000009356	ENSMUSG00000062345	Serpinb2	1	1	Serpinb2	ENSMUSG00000062345	-0.403805150912989	1.77823023722977	-0.995202028456272	0.249238226011821	0.999979733697243
ENSMUST00000002128	ENSMUSG00000002059	Rab34	11	11	Rab34	ENSMUSG00000002059	0.310667505141526	3.52750868937319	0.930280717578241	0.249286410542751	0.999979733697243
ENSMUST00000160413	ENSMUSG00000045404	Kcnk13	12	12	Kcnk13	ENSMUSG00000045404	0.349555776742615	2.33334180898909	0.960757179924439	0.249291978811537	0.999979733697243
ENSMUST00000220938	ENSMUSG00000113304	Gm48618	12	12	Gm48618	ENSMUSG00000113304	2.03012738961498	-4.47792273066462	1.20052238249275	0.249362293754757	0.999979733697243
ENSMUST00000028241	ENSMUSG00000026880	Stom	2	2	Stom	ENSMUSG00000026880	-0.213772690560369	7.30008865823118	-0.821400935735965	0.24938326236778	0.999979733697243
ENSMUST00000094151	ENSMUSG00000020496	Rnf187	11	11	Rnf187	ENSMUSG00000020496	-0.171521051129282	6.13873727110202	-0.758053117448036	0.249389343927477	0.999979733697243
ENSMUST00000215533	ENSMUSG00000073915	Or52e7	7	7	Or52e7	ENSMUSG00000073915	0.707300847274133	0.651768107063986	1.098129453933	0.249555202264407	0.999979733697243
ENSMUST00000225689	ENSMUSG00000114429	Ncf2-rs	13	13	Ncf2-rs	ENSMUSG00000114429	-0.802346767192201	-0.444557704893675	-1.11564598970192	0.249596251438161	0.999979733697243
ENSMUST00000111525	ENSMUSG00000026692	Fmo4	1	1	Fmo4	ENSMUSG00000026692	1.01882989776259	-2.01080339565595	1.14427055873187	0.249603993833112	0.999979733697243
